828072703	ucdt	10个EZW宝箱包
828531935	ucdt	[[*key*]]搜索[*target*]
829408793	ucdt	第167
831876225	ugdt	AV.Fire.OffRoader
832231478	ugdt	Printed Email Message
832599044	ucdt	珀尔塞福涅
836142747	ucdt	皮肤：棕色数字迷彩头巾
836266468	ucdt	大逃杀-哈尔科夫
836429301	ucdt	Super 22 Stop-and-Go
836542218	ucdt	大尺寸的腰包，可以紧紧贴合腰部。
836742723	ucdt	Deeb缤纷坚果
837030204	ugdt	Teal Scale Leggings
837253190	ucdt	巴尔瑙尔（欧洲）
837589076	ucdn	Server 30
838762003	ucdt	预览
838888406	ucdt	[[*key*]]打开柜子
841230735	ugdt	Tan Shorts
841621342	ucdt	你尝试打开储藏柜，但它上锁了。
841873006	ucdt	用耐用的聚酯纤维和条绒制成的标准尺寸背包。
841966597	ucdt	此矛可以用作武器，扩大攻击的范围。
843447752	ucdt	Match Server (Asia)
843481543	ucdt	专为喜爱吃辣椒，享受热辣口感的人准备。不在口中燃烧，就不算是真正的辣椒。<br>食用后剩下的空罐头可以转化为废金属。[补充少量能量，并提升少量舒适度。] 
843677238	ucdt	搜索放射科桌子
843957602	ucdt	当前得分
843983272	ucdt	治疗
844079040	ucdt	木门
844760054	ucdt	你没有使用的权限。
845919241	ucdt	牛眼护目镜
846019631	ugdt	Multi-Vitamins
846177589	ucdt	健康度
847555282	ucdt	塔耳塔洛斯
847615409	ucdt	链锯
848252126	ucdt	这会改变你物品栏中的一件物品的外观。点击右键并选择"套用"。可改变的物品将会被高亮显示。<br><br>获取来源：EZW宝箱
848272305	ucdt	立即购买
849169882	ucdt	第60
849368517	ucdt	数字迷彩棉裤
849517806	ucdt	米黄色眼罩
849788377	ugdt	Winner Winner Chicken Dinner T-Shirt
851089867	ugdt	Camo Tan Cap
851664994	ucdt	皮肤：数字迷彩外套
852845314	ugdt	Improvised Compass
854729541	ucdt	车辆电池
855040238	ucdt	大逃杀-洋基
855060864	ucdt	皮肤：绿色军用风雨衣
855644445	ucdt	确定要退出游戏吗？
857118710	ucdt	舞蹈A
857191453	ucdt	和最多四名玩家组队。组团赢得比赛乐趣多多！
858605254	ucdt	第118
859372245	ucdt	拍手舞
859467808	ucdt	压低音量
859558309	ugdt	Dr DisRespect Motorcycle Helmet
859884152	ucdt	皮肤：Kitsune防弹衣
860198928	ucdt	视角切换
861247311	ucdt	倾听
861758960	ucdt	执行
861782698	ucdt	你可为这一特殊动作指定一个键盘按键，只需在游戏中右键点击动作，然后选择"绑定到按键"选项即可。<br><br>获取来源：H1Z1邀请赛宝箱
864227021	ucdt	你开始感觉有点不舒服。
864698721	ugdt	test gfern AK47
864709364	ucdt	一旦打开此选项，你的坐标将不会在画面中显示。
865580016	ucdt	钉棒示意图
866124543	ucdt	克拉斯诺雅茨克（欧洲）
866628614	ucdt	蓝色迷彩无边帽
867230146	ucdt	不来梅港市（欧洲）
867687264	ucdt	大逃杀-萨拉热窝
868308494	ucdt	皮肤：粉色混乱防弹衣
868358614	ucdt	限时供应！
869345087	ugdt	Wooden Arrow
869988085	ucdt	SandyRavage工装裤
870039968	ucdt	一种化合物，常用作净化液体的试剂。<br><br>[制作原料]<br>[需要医用搅拌器] 
872184648	ugdt	Wasteland Crate
872215117	ucdt	新库兹涅茨克（欧洲）
873207962	ucdt	这个基本款帽子可以拿来戴，也可以撕成碎布。  
874430942	ugdt	Toxic Combat Knife
874850907	ucdt	捕食者僵尸
875364908	ucdt	确认
875407434	ucdt	Trick 2G的白名单服务器
875659251	ucdt	第116
875702226	ucdt	你开始感觉极度不舒服。
875819386	ugdt	Empty Syringe
876471696	ucdt	腐蚀
876671838	ucdt	褐色帆布内陆帽子
877128008	ucdt	非常低
877290937	ucdt	双子星系连帽衫
877694052	ucdt	皮肤：邪恶小丑方巾
877719887	ucdt	可放置棘铁丝，对任何经过的事物造成伤害。
878737672	ucdt	一个骇人的面罩和一顶漂亮的帽子。
879164220	ucdt	测试大逃杀5人组队
880323247	ugdt	Tan Aloha Polo
881657460	ucdt	Test PVP HC
881835249	ucdt	这会改变你物品栏中的一件物品的外观。点击右键并选择"套用"。可改变的物品将会被高亮显示。<br><br>获取来源：H1Z1服饰宝箱
881922579	ucdt	大逃杀-迈克
882465842	ucdt	复合织物
883189831	ucdt	KotK赛事 (QA)
883411424	ucdt	皮肤：大逃杀输家T恤
884649093	ucdt	这是足够倒满四分之一油箱的生物燃料。
884852186	ugdt	Arachnid Padded Pants
885053321	ucdt	打印
885460374	ucdt	这些特殊医用消毒服可以装一些小物件。右键点击你物品栏中的消毒服可选择将其撕成碎布。
885996420	ucdt	主要用于破坏门窗。
886137909	ucdt	此物品已被重命名。原名："皮肤：红色太阳镜"
887058872	ucdt	大逃杀-不幸
887298849	ucdt	Deluxe4的白名单服务器
887518514	ucdt	金属棚
887884195	ucdt	这个储物柜需要钥匙122。
887925148	ugdt	Upper Level Stairs
887988241	ucdt	你因越界而死。
889129054	ucdn	CockpitLookLeft
889338117	ucdt	重型突击全罩头盔
890609151	ucdt	剧毒防弹衣
890971064	ucdt	瞄准镜放大
891443124	ucdt	我累死了。我需要找个床休息一下。
892207412	ugdt	Flustered
892268745	ucdt	当前的实验为Nomad类型。此服务器不容许基础建设。
893040497	ucdt	Page Up
893548620	ucdt	Test Server 6
893799847	ucdt	茶包
894509332	ucdt	季前赛
894509874	ucdt	和随机玩家组队参加DUOS比赛。
895844536	ucdt	体力增强剂
896683914	ucdt	选项
897380239	ucdt	大逃杀：僵尸
898439754	ugdt	Stagnant Water
898551822	ucdt	骨骼紧身裤
899348762	ucdt	皮肤：骷髅头棉裤
899761556	ucdt	炸药包
899799172	ucdn	Wear.Eyes.EyePatch.Standard.135
900232250	ugdt	Boost
901778793	ucdt	动作12
904156123	ucdt	一种用来稠化液体的物质。<br><br>[制作原料]<br>[需要医用搅拌器] 
904467595	ucdt	第58
904497601	ucdt	失血
904652079	ucdt	急救包可用于清理和包扎伤口，以逐渐恢复健康度。[不与其他治疗效果叠加] [H1Z1重度或更严重感染，健康度不会恢复] 
905849419	ucdn	FactionVS
907338801	ucdt	网页前进
907865632	ucdt	Camp Freya
908485860	ugdt	First Aid Kit
908998662	ucdn	Wear.Chest.Shirt.TankTop.38
909464045	ucdt	游戏性
910221016	ugdt	Brown Digital Camo Shemagh
911841567	ucdn	RollLeft
912053486	ucdt	这把钥匙可开启H1Z1服饰宝箱。<br><br>[要使用此钥匙，请在帐号物品栏窗口中右键点击配对的宝箱，然后选择打开宝箱。]
912657158	ugdt	Blue Face Bandana & Biker Shades
914175301	ucdt	杀人
914687308	ucdt	H1Z1无边帽 
917250143	ucdt	蓝色卡车司机帽
917603046	ucdt	失败者
918501330	ucdt	小瀑布（欧洲）
918556327	ucdt	Eternal Hills民宅
918849713	ucdt	10个变节者宝箱包
919066726	ucdt	瞄准线：
919807429	ucdt	已治疗次数
920318147	ucdt	这看起来像是一些患者的档案。
920573330	ucdt	犁地
921846025	ucdt	疯狂
921888118	ucdt	Touroku
921936701	ugdt	Gray Star T-Shirt
922106284	ugdt	Lightning AR-15
923603795	ucdt	基础棚屋门
924465027	ucdt	奇怪的僵尸消失了，尸群变得疯狂了。
924875013	ugdt	Green Army Parka
924900476	ugdt	Hockey Mask
925607543	ucdt	剩余分钟速：
926235960	ucdt	玉米
926952060	ucdt	技术战斗靴
927505217	ucdt	浏览当前季前赛的排行榜。
928573662	ucdt	结果
929066793	ucdt	狼肉
929696742	ucdt	皮肤：淬毒战斗匕首
930041207	ucdt	分层战术防弹衣
930188275	ucdt	车辆钥匙可以启动任何一辆车。下车前记得拿上钥匙。
932017766	ucdt	蓝色罩面式呼吸器
932067866	ugdt	Orange Racing Helmet
932148524	ucdt	您已经成功购买
932647808	ucdt	动作：
933241486	ucdt	添加到权限列表
933889538	ucdt	吊茶包B
933987782	ucdt	青铜捕食者宝箱
935522939	ugdt	Resting
935574548	ucdt	墙
938280185	ucdt	狙击手农夫外套
938423897	ucdt	皮肤：绿色迷彩猎枪
938701708	ucdt	可安置
939495546	ucdn	Server 28
940208634	ugdt	Bear Meat
940358495	ucdt	皮肤：狙击兵战术头盔
940765447	ucdt	珀斯
940989731	ucdt	F21
941931119	ucdt	<font color="#FFFFD701">极其稀有+</font> 
942262427	ucdt	第194
943386404	ugdt	Red Bone Hoodie
943615391	ucdt	表演者的幻想吉他
943724698	ucdt	"我是玩家扫荡 1 的幸存者"此衬衫有一个可以容纳少量物品的口袋。右键单击放置于物品栏中的衬衫可将它分解并转换为碎布。
943830538	ucdt	3. 再次确认
944554743	ucdt	即将推出
945770270	ucdt	一张高质量地图。按地图键来打开[默认：M] 
947468031	ucdt	紫色半开襟短袖汗衫 
947796535	ucdt	浏览并开启你的没上锁宝箱。
949418014	ucdt	马上解锁
949456844	ucdt	匆匆忙忙写下的字条
950488446	ucdt	独立日快乐！
951315986	ucdt	特效质量
951740087	ucdt	积水
952209788	ucdt	恭喜！
952926951	ugdt	Deer Scent
953284736	ucdt	余波
953861762	ucdt	第174
954487446	ucdt	皮肤：涂鸦连帽衫
954631424	ucdt	KZPV 98.5 FM无线电广播
954658533	ugdt	Shotgun
954911405	ucdt	皮肤：Kitsune半开襟短袖汗衫
956541534	ucdt	猎鹰战术头盔
957456380	ugdt	PW1 Survivor T-Shirt
957609270	ucdt	日本Kappa
957732490	ucdt	冷
957895757	ucdt	+经验值
958191865	ucdt	[*slot0*]在比赛结束时死了。
958622016	ucdt	伸懒腰
958709936	ugdt	Hair: Medium Messy or Bald
959040379	ucdt	没门
959262515	ucdt	这个.380子弹用于R380半自动手枪。
960025033	ucdt	忍者的衬衫
960161767	ucdt	NFsylvania
960940041	ugdt	Wall.Slotted.01.Base.Modular
962170997	ucdt	Roel的甜菜根片
962736008	ucdt	致命失血
962963546	ugdt	Orange Blue Polo
963031869	ucdt	可以饮用，后果自负。 
963056230	ucdt	这个结晶物质能带来大量能量。
963609818	ucdt	杀死或抑制微生物繁殖的药剂，主要用于治疗感染。<br><br>[小幅恢复健康度]<br>[稍微推迟H1Z1病毒发展进程]
963628938	ucdn	IncrementMinimapZoom
963849094	ucdn	ToggleHudIndicators
964236559	ugdt	Trick2g's Ski Mask
964569782	ugdt	Look Away
965239139	ugdt	Day of the Dead Hockey Mask
965720126	ucdt	烧烤鸡肉三明治
968283812	ucdn	BleedingTimer
968414050	ugdt	Shattered Glass Piece
968897888	ucdn	Use Ability
969338605	ucdt	空水壶
970073605	ucdt	加糖咖啡
972366567	ucdt	体力耗尽
972636956	ucdt	雪花滑雪面具
972841823	ucdt	Harris Bluffs
973722026	ucdt	创建新订单出错。请稍后再试。
973916552	ugdt	Cracked Clipboard
974309155	ugdt	Dark Blue Skinny Jeans
974446795	ucdt	Summit1g的防弹衣<br>Sxyhxy的防弹衣<br>
974734765	ucdt	猩球大战全罩头盔
975375084	ucdt	Incedent Active
975415894	ucdt	获取来源：地狱宝箱
975463492	ucdt	通用型头灯
976197445	ucdt	遭遇战袋子：霰弹枪和狙击枪
977410888	ucdt	如果该问题依然存在，并且您确认您所输入的激活码是正确的，请前往help.daybreakgames.com寻求帮助。
977519663	ucdt	第155
978860472	ucdt	第15
978969779	ucdt	一个手指来回摆动
979494864	ucdt	你正遭受肾上腺素注射剂带来的副作用。<br><br>[加快体力消耗] 
979737886	ucdt	M1加兰德是一把气动式半自动步枪，采用弹夹装填。用现在的标准来看，M1依靠弹夹来供弹的方式似乎有点古老了。虽然作为一把现代武器广受诟病，但M1依然是一把可靠而精准的.308步枪。
981139475	ucdt	这张医院ID卡上有一把钥匙，上面贴着一张标签写着"<font color="#6698FF">F1 - 207</font>"。
981792459	ucdt	黑色背包
981846371	ucdt	垃圾桶
981923770	ucdt	红黑色条纹背心
983857588	ucdt	斯德哥尔摩（欧洲）
984138901	ugdt	Zombie Scout
984541795	ucdt	比赛结束
986567672	ucdt	Wall.Window.01.Base.Modular
987005956	ucdt	M1911A原理图
987306383	ucdt	医生的文件
987867792	ucdt	皮肤：褐色吉利服面巾
987911173	ucdn	Wear.Feet.CombatBoots.177
988644020	ucdt	决战宝箱
989349046	ucdt	跳舞
989717152	ucdt	欧洲
990245571	ucdt	爆头经验条
990352581	ucdt	邀请组队
990845251	ucdt	肉搏
990906330	ucdt	皮肤：霰弹枪货物裤子
990918702	ucdn	ChangeToSeat8
991213211	ucdt	五秒警报时间后，2米范围内有物体接近时将引发爆炸，造成严重伤害。
991823392	ucdt	储物柜122
993762650	ucdt	宣称（欧洲）
994779737	ucdt	恭喜
994835993	ucdt	解锁Battle Royale服饰宝箱
995892486	ucdt	Treeline小径
997049409	ucdt	第5
997053669	ucdt	挎包
997105008	ucdt	复生的僵尸
998146887	ucdt	H1Z1感染者血液注射剂
998175185	ucdt	月赛
998420878	ucdt	米黄色头巾
998570589	ucdt	Wall.Half.01.Base.Modular
998782547	ugdt	LegendaryLea T-Shirt
999576073	ucdt	订单数量 <font color="#FFFFFF">X %0</font>
1000224798	ucdt	乞求动作<br>拳斗动作<br>亮手臂肌肉动作<br>职业玩家连帽衫<br>剧毒手套<br>
1000738484	ucdt	黑色羽毛
1000936604	ucdt	废料
1003067256	ucdt	十月的某天
1003395189	ugdt	Showdown Crown Shirt
1004829767	ucdn	Server 11 Description
1004970913	ugdt	This jacket has pockets which can hold a few items.  Right click on the jacket while it is in your inventory to salvage it which will destroy it and turn it into scraps of cloth.
1005147408	ucdt	技师军用裤子
1005291861	ucdt	修理
1005429198	ucdt	皮肤：数字迷彩长裤
1005538613	ucdt	棕色牛仔裤
1005876088	ucdt	神秘宝箱v2
1006934702	ucdt	头灯
1007445251	ucdt	避难所（欧洲）
1007878227	ucdt	第61
1008702617	ucdt	大逃杀-西拉
1008757543	ucdt	这会改变你物品栏中的一把未改装的AK47的外观。
1010084119	ucdt	此宝箱包含以H1Z1邀请赛和大逃杀为主题的皮肤。<br><br>从2015年8月11日起到2015年9月22日这段时间，Daybreak会从这款宝箱钥匙的总销售额中拿出25%，放入2015邀请赛的奖池中。请于2015年9月26日上午10点30分登录Twitch观看邀请赛的实况视频。<br><br>注意：这些皮肤不会被消耗，即使死亡也不会丢失。<br><br>[右键点击并选择开启宝箱来开启。] 
1010578626	ucdt	皮肤：狙击手无指手套
1012245940	ugdt	Test Shoes
1012571330	ugdt	Broken Gas Mask
1013811393	ucdt	免疫系统低
1014029376	ugdt	Firefighter Tactical Helmet
1014437112	ugdt	Used Syringe
1015160260	ucdt	H1Z1重度
1015889874	ucdt	流亡
1016478215	ucdt	黑暗森林
1016904391	ugdt	Green Dawn AR-15
1017755753	ucdt	使用体温计
1017804713	ucdt	这会改变你物品栏中的一把12GA泵动式霰弹枪的外观。点击右键并选择"套用"。可改变的物品将会被高亮显示。<br><br>获取来源：浪人宝箱
1018136759	ucdt	自定义你的服装和物品包。
1018262803	ucdt	手铐
1019450498	ugdt	Alpha Launch Crate
1019554687	ucdt	希望
1020436023	ucdt	皮肤：中国队T恤
1021354317	ucdt	皮肤：褐色迷彩法兰绒衬衫
1021407436	ucdt	使用Crown来购买专属精英皮肤。
1021485944	ucdt	卢布
1021987187	ucdt	学校空无一人，不过我找到了老师的Blue Crescendo武士刀，我会握住它来表达我对老师的敬意。<br><br>我得看看能不能找到其他人，然后把他们带到一块去。
1023330259	ucdt	返回
1023442677	ucdt	巴泽罗纳（欧洲）
1024200969	ucdt	提高音量
1025429770	ucdt	King of the Kill（QA-地区2）
1025543771	ugdt	Bundle of Gauze
1026570093	ucdt	世界上最小的小提琴
1026733787	ucdt	降落伞
1027616743	ugdt	Red and Black Military Backpack
1028070038	ucdt	Booty Slap Emote
1028318258	ucdt	Backspace
1028712380	ucdt	不支持的命令。
1029129209	ucdt	H1Z1中度
1029448783	ucdt	这双军用鞋可在减少噪音产生的同时提供良好的舒适度和美观性。
1029551532	ucdt	动作04
1029879173	ugdt	Toilet
1029964889	ucdt	红雪（欧洲）
1030182344	ucdt	9
1031359068	ucdt	动物脂肪可以用来合成燃料。
1032043418	ucdt	Ignition宝箱
1033118767	ugdt	Tan Cowboy Hat
1034223087	ucdn	Server 32 Description
1035393838	ugdt	Rabbit's Day
1035553936	ucdt	杀死毒气者僵尸
1035836730	ucdt	切换鼠标控制
1036987217	ugdt	GoldGlove T-Shirt
1037532895	ugdt	Trash
1037552301	ugdt	Scorpion Hoodie
1038188851	ucdt	皮肤：白色条纹摩托车头盔
1039817445	ucdt	皮肤：狙击手迷彩棉裤
1040073274	ugdt	Grey and Yellow Backpack
1040087101	ugdt	GassyMexican T-Shirt
1040602793	ucdt	[[*key*]]搜索桌子
1040657640	ugdt	Applause
1040888718	ucdt	体积：
1041473424	ugdt	A Crumpled Note
1041676178	ucdt	前十名
1042240709	ucdt	狂躁的尖铆钉摩托头盔
1042290975	ucdt	天鹅绒长裤
1043433682	ucdt	租用
1043877579	ucdt	更换弹药
1043930537	ugdt	Toxic Boonie Hat
1044153798	ucdt	死因
1044202889	ucdt	在您兑换代码过程中，我们遇到了错误。请重新尝试一下。
1044626660	ucdt	飞行员帽子
1044682379	ugdt	dasMEHDI T-Shirt
1044847707	ugdt	Corn
1045380574	ucdt	能量
1046001210	ucdt	进行中
1046234880	ugdt	Skull Padded Pants
1047681371	ugdt	Drug Cabinet
1047840462	ucdt	根类别
1048147145	ucdt	全地形车头灯
1049031553	ugdt	Event 1
1049058975	ucdt	第169
1049111411	ucdt	SOLO
1049532856	ucdt	爆炸05
1049778363	ucdt	{v}存活{ts=remaining} 
1051142129	ucdt	Arachnid全罩头盔
1051436106	ucdt	电击陷阱
1051870921	ucdt	启动命令文本
1052044200	ucdt	左括号 [{ 
1052621916	ucdt	此衬衣没有口袋，不过同样可以容纳少量物品。右键点击放置于物品栏中的衬衣可将它分解并转化为碎布。
1053927786	ucdt	日本队T恤
1055122713	ucdt	连杀奖励
1055620004	ucdt	挥手问好
1056187132	ucdt	The Blue Crescendo
1057200790	ucdt	皮卡涡轮
1060918860	ucdt	商人
1061272722	ucdt	皮肤：天鹅绒西装外套
1061767771	ucdt	SCRAP用于专门从废品场中购买皮肤。<br><br>在外表菜单中将不想要的皮肤撕碎以赚取SCRAP。
1062117951	ucdt	删除信用卡
1062634021	ucdt	H
1062827995	ucdt	取消订单出错。请稍后再试。
1065139361	ucdt	适合皮卡的涡轮增压器
1065186856	ugdt	Get Attention
1065232486	ucdt	前往地图上标记的安全区域。
1067103155	ucdt	钉棒SOE Live 2014
1067198493	ucdt	皮肤：蓝黑色连帽衫
1067372677	ugdt	Small Shack
1067844042	ugdt	Satchel
1068157016	ucdt	招手
1068425772	ugdt	Blue and Grey Tanktop
1068477051	ucdt	您所喜爱蔬菜的完美融合。不仅美味可口，而且食物的营养价值很高。保证新鲜！<br>食用后剩下的空罐头可以转化为废金属。[补充少量能量和水分，并提升少量舒适度。]
1068589297	ucdt	第43
1070032329	ugdt	Skull Leggings
1070719418	ucdt	玩家
1071280728	ucdt	你的物品栏没有空间放这个物品。
1071413712	ucdt	血腥的
1071673199	ucdt	撅嘴
1071697882	ucdt	Main HC 
1072445235	ucdt	触发
1073769660	ucdt	食用这种肉可以补充全部能量并提升不错的舒适度。
1074183283	ucdt	<[[*key*]]使用门>
1074195072	ucdn	Server 28 Description
1074239387	ucdt	森林迷彩T恤
1074293512	ucdt	这个小小的枪盒子关得紧紧的。
1074495483	ucdt	圣彼得堡（欧洲）
1074743613	ucdt	大逃杀标志绑腿
1074774387	ucdt	此物品已被重命名。原名："皮肤：蓝色方巾"
1076147108	ucdt	抗菌剂
1076597343	ucdt	打开此选项来开启语音聊天。
1076900516	ucdt	格莱特香辣辣椒
1077177563	ucdn	Death
1077949821	ugdt	Kurama Medical Powder H1Z1-R
1078430381	ucdt	皮肤：户外风格AR-15
1079830868	ucdt	Boyle Circle
1080611277	ucdt	阵亡
1081267318	ucdt	你需要钥匙才能打开手铐。
1081718332	ucdt	皮肤：EZW装甲冠军腰带
1082267514	ucdt	皮肤：日本队T恤
1082397798	ucdt	菜单编号9；个人即食口粮；美国政府所有；商业转售非法 [补充少量能量]
1082652331	ucdt	棕色帽
1083467213	ucdt	霰弹枪
1084194822	ugdt	Blue and Black Hoodie
1084557730	ucdt	你没有足够的%0来完成购买。
1084801429	ugdt	Green Camo Pants
1085024261	ugdt	Black Biker Shades
1085044855	ucdt	皮肤：户外风格霰弹枪
1085463044	ucdt	大型遮盖物
1087136426	ucdt	Kurama医疗消毒服衬衣
1087602819	ucdt	<font color="#FF4B69FF">罕有</font>
1088036472	ucdt	越野车头灯
1089319453	ucdt	潜行
1089526659	ucdn	Server 14 Description
1091011372	ucdt	你必须放置在更加远离现有地基的位置，或者与所有者玩家组队。
1091295518	ucdt	伊尔库茨克（欧洲）
1092154922	ugdt	Racing Shorts
1092511979	ucdt	Z2
1092651009	ucdt	锡罐手榴弹测试
1093230824	ucdt	一枚坏的声波手榴弹，似乎可以用合适的材料对其进行改装。
1093611529	ucdt	休息充分
1093703427	ucdt	巴勒莫（欧洲）
1094515204	ucdt	语音音量静音
1094986404	ucdt	基本补给品
1095126782	ucdt	H1Z1还原剂注射剂
1095961212	ugdt	Vial of H1Z1 Suppressant
1096111832	ucdt	请输入一个激活码。
1096196091	ucdt	Wall.Short.01.Base.Modular
1096235361	ucdt	皮肤：狙击手分层防弹衣
1096244167	ucdt	曲棍球面具
1096261383	ugdt	Fuel
1096526349	ucdt	第146
1096728580	ucdt	在大逃杀周末活动期间赢得大逃杀比赛将获得"鸡肉晚餐属于冠军"T恤。
1096988163	ucdt	此原理图可用于制造新猎枪。
1097242697	ucdn	Server 1
1098578844	ucdt	类型
1098727668	ucdt	腐烂
1099630974	ugdt	Medium.Player.Structure.With.Decay
1099705519	ucdt	会员奖励
1100452116	ucdt	放射科桌子
1101205923	ucdt	褐色马球衫
1101755820	ugdt	Thumbs Up
1101968128	ucdt	花饰圆边帽
1102243755	ugdt	White Suit Jacket
1103606805	ucdt	皮肤：腹肌衫
1104244280	ucdt	大逃杀获胜
1104323678	ucdt	深蓝色紧身牛仔裤
1104648262	ucdt	黄金变节者宝箱
1105344650	ucdt	含药绷带
1105595946	ucdt	南南西
1105808941	ucdt	BRHC
1106852617	ucdt	决战宝箱钥匙
1107162109	ucdt	第143
1107468327	ucdt	迷彩防弹衣
1108444743	ucdn	Server 39
1108639127	ugdt	Black Beanie
1110556394	ucdt	装甲碎片可用于合成简易的防具。<br><br>头盔被破坏后会留下装甲碎片。
1111793464	ucdt	皮肤：骷髅头形象T恤
1112629136	ucdt	金属南瓜全罩面具
1113816062	ucdt	纯净水
1114140106	ucdt	红骨防弹衣
1115059535	ucdt	弓弦
1115257612	ugdt	Wooden Door
1115621256	ugdt	Bowstring
1115772900	ucdt	将电浪涌释放到陷阱周围的金属盘，将所有站在陷阱上面的人电晕。放置10秒后启动。
1116095674	ugdt	Fire Hydrant
1116640175	ucdt	选择你语音聊天中使用的通话设备。
1117203226	ucdt	无排名
1117364787	ugdt	Patriot's Pride
1117569232	ucdt	第134
1118013975	ucdn	PACKET
1118019332	ucdn	ChatRegion
1118135960	ucdt	第56
1119418954	ucdt	皮肤：黑色骑行墨镜
1119734743	ucdt	OPscT T恤
1120901060	ucdt	正在等待其他玩家......
1121975262	ucdt	20个EZW宝箱包
1121978292	ugdt	Heavy Assault Combat Boots
1123075573	ucdt	<font color="#FFDF00">那盖风的狂怒</font> 
1123927380	ucdt	鸡
1123956495	ugdt	Wear.Eyes.EyePatch.Standard.133
1124713321	ugdt	Arachnid Combat Boots
1124797413	ucdt	GM毫不手软
1125408577	ucdt	此物品无法修复，但可以拆解为木棍。
1125724761	ucdt	雷根特（欧洲）
1125761915	ugdt	Battle Royale Crown T-Shirt
1126403520	ucdt	布基胶带
1127636212	ucdt	男性短发髻
1127781110	ugdt	<font color="#FFDF00">Blaze</font>
1128089489	ucdn	Server 39 Description
1128588611	ugdt	<font color="#FFDF00">Purge</font>
1130066608	ucdt	北美
1130079042	ucdt	创始人的背包
1130255774	ucdt	迷雾巅峰水坝
1130480965	ucdt	下一个武器
1130741247	ugdt	Listen
1130752051	ucdt	Daybreak
1131940373	ucdt	Jeff Local
1132079124	ugdt	Navy Zeds
1132826573	ucdt	已替代物品无法被更换
1133815297	ucdt	萨马拉（欧洲）
1134476114	ucdt	正在删除信用卡
1134832158	ucdt	[[*key*]]暗杀
1134838096	ugdt	The Demolition Man
1135803422	ucdt	H1Z1病毒已经达到致命的水平!你很快就会成为其中一员。[随着时间的推移会严重消耗能量并受到伤害] [僵尸不再以你为狩猎目标。攻击他们会导致他们反击] [绷带和急救包无法再治疗你] [正常食物和饮料无法再满足你。你渴望血肉的味道，必须食用幸存者、野生动物和其他僵尸的尸体。食用僵尸会增加你的H1Z1感染程度]
1136033108	ucdt	黑色帆布内陆帽子
1137701220	ugdt	Metal Full Face Respirator
1137754972	ucdt	解锁雇佣兵宝箱
1138524982	ucdt	上一个
1138811320	ucdt	武器
1139486223	ucdt	一种在搅拌多种液体的过程中用来固定乳剂的物质。<br><br>[制作原料]<br>[需要医用搅拌器] 
1139840738	ucdt	沙漠战火马球衫
1139852478	ugdt	Starred Army T-Shirt
1141157982	ucdt	狙击兵分层防弹衣
1141400565	ucdt	衡量植物生长程度的度量值。
1143361437	ucdt	橙绿色曲棍球面具
1143408729	ucdt	使用原始鼠标输入
1143792265	ugdt	Deer Jerky
1143922249	ucdt	.44马格南可谓神挡杀神，对车辆格外有效。<br><br>[弹药类型：.44子弹]
1144024232	ucdt	试用物品倒计时
1144255830	ugdt	Ronin Crate
1144409281	ucdt	在BR游戏中获胜来赢取奖励。
1144582310	ucdt	撕碎的信上钉着一把小钥匙。信上写着：阿拉-东西藏在宝石湖的小屋里。别碰我的罗宋汤。-苔丝 [将其放在隐藏处并等待几分钟以解锁物品。] 
1145175363	ucdt	诅咒
1145277365	ugdt	Skirmish Crate: Ironman
1145515452	ucdt	涡纹滑雪面具
1145610629	ugdt	Tech Tactical Body Armor
1145708922	ucdt	排行榜
1145899953	ucdt	攻击
1146902462	ucdt	保存
1147319496	ucdt	粉红色蒙面巾和骑行者墨镜
1147332307	ucdt	<font color="#FFDF00">原型扳机组装</font> 
1147474537	ucdt	没上锁的捕食者宝箱
1147523470	ucdt	米黄色格子长裤
1147650275	ugdt	Orange Survivor Backpack
1148427868	ucdt	一个在春天戴的面具，看上去跟摩托车头盔很搭。
1148802909	ucdt	腐烂的鸡
1149176160	ucdt	你太无耻了
1150216378	ucdt	这会改变你物品栏中的一双迅捷之履的外观。点击右键并选择"套用"。可改变的物品将会被高亮显示。<br><br>获取来源：捕食者宝箱
1151853114	ucdt	目标
1153071309	ucdn	Series1 Crate Key
1153459134	ugdt	InvisibleTriangle
1153517071	ugdt	Gray Striped Shirt with Star
1153770617	ucdt	莫辛-纳甘步枪
1155225512	ucdt	警笛
1155847759	ucdt	破烂的纸上粘着一把钥匙。纸上写着：Echo -物品藏在VP山顶的无线电塔下。"血光之夜是充满不安的夜晚。"- Skal, Ellohime [将其放在隐藏处并等待几分钟以解锁物品。] 
1155857454	ucdt	DePriest教堂
1156429625	ucdt	你上车了。使用以下控制指令驾驶：
1158092906	ucdt	一小瓶Tdap疫苗，适用于对抗细菌感染疾病，就比如破伤风，或者叫牙关紧闭症。
1158142986	ugdt	Placeable
1158331275	ucdt	Test Server FP BR
1158597935	ucdt	主武器1
1158898371	ucdt	风暴云绑腿
1159558729	ucdt	燃烧
1159705680	ugdt	Irezumi Dragon AR-15
1160764435	ucdt	Kurama医疗设施
1161660652	ucdt	棚子
1161814639	ucdt	此遮盖物仅可放置在已安置建筑的上面。
1162340044	ucdt	主页
1163133226	ucdt	F6
